step_time,total_stopped,total_wait_time
5.0,0,0.0
10.0,0,0.0
15.0,0,0.0
20.0,3,1.5
25.0,8,4.0
30.0,13,6.5
35.0,16,8.0
40.0,17,8.5
45.0,19,9.5
50.0,21,10.5
55.0,25,12.5
60.0,23,11.5
65.0,19,9.5
70.0,14,7.0
75.0,11,5.5
80.0,14,7.0
85.0,21,10.5
90.0,27,13.5
95.0,33,16.5
100.0,37,18.5
105.0,38,19.0
110.0,38,19.0
115.0,32,16.0
120.0,22,11.0
125.0,17,8.5
130.0,14,7.0
135.0,15,7.5
140.0,23,11.5
145.0,28,14.0
150.0,33,16.5
155.0,35,17.5
160.0,38,19.0
165.0,38,19.0
170.0,32,16.0
175.0,23,11.5
180.0,17,8.5
185.0,14,7.0
190.0,16,8.0
195.0,22,11.0
200.0,30,15.0
205.0,36,18.0
210.0,38,19.0
215.0,32,16.0
220.0,22,11.0
225.0,16,8.0
230.0,12,6.0
235.0,14,7.0
240.0,21,10.5
245.0,28,14.0
250.0,34,17.0
255.0,38,19.0
260.0,32,16.0
265.0,23,11.5
270.0,16,8.0
275.0,12,6.0
280.0,14,7.0
285.0,14,7.0
290.0,11,5.5
295.0,11,5.5
300.0,14,7.0
305.0,15,7.5
310.0,21,10.5
315.0,27,13.5
320.0,33,16.5
325.0,31,15.5
330.0,24,12.0
335.0,17,8.5
340.0,14,7.0
345.0,17,8.5
350.0,23,11.5
355.0,29,14.5
360.0,29,14.5
365.0,23,11.5
370.0,14,7.0
375.0,12,6.0
380.0,14,7.0
385.0,21,10.5
390.0,28,14.0
395.0,36,18.0
400.0,38,19.0
405.0,33,16.5
410.0,23,11.5
415.0,18,9.0
420.0,12,6.0
425.0,6,3.0
430.0,3,1.5
435.0,4,2.0
440.0,10,5.0
445.0,14,7.0
450.0,21,10.5
455.0,28,14.0
460.0,29,14.5
465.0,23,11.5
470.0,15,7.5
475.0,12,6.0
480.0,13,6.5
485.0,13,6.5
490.0,12,6.0
495.0,12,6.0
500.0,11,5.5
505.0,13,6.5
510.0,20,10.0
515.0,19,9.5
520.0,18,9.0
525.0,14,7.0
530.0,11,5.5
535.0,14,7.0
540.0,21,10.5
545.0,20,10.0
550.0,18,9.0
555.0,14,7.0
560.0,13,6.5
565.0,12,6.0
570.0,14,7.0
575.0,9,4.5
580.0,14,7.0
585.0,16,8.0
590.0,17,8.5
595.0,23,11.5
600.0,29,14.5
605.0,36,18.0
610.0,30,15.0
615.0,23,11.5
620.0,16,8.0
625.0,12,6.0
630.0,9,4.5
635.0,7,3.5
640.0,5,2.5
645.0,10,5.0
650.0,14,7.0
655.0,21,10.5
660.0,28,14.0
665.0,33,16.5
670.0,37,18.5
675.0,38,19.0
680.0,38,19.0
685.0,32,16.0
690.0,22,11.0
695.0,14,7.0
700.0,12,6.0
705.0,8,4.0
710.0,6,3.0
715.0,4,2.0
720.0,6,3.0
725.0,12,6.0
730.0,13,6.5
735.0,11,5.5
740.0,10,5.0
745.0,8,4.0
750.0,14,7.0
755.0,20,10.0
760.0,28,14.0
765.0,32,16.0
770.0,31,15.5
775.0,22,11.0
780.0,18,9.0
785.0,15,7.5
790.0,16,8.0
795.0,17,8.5
800.0,15,7.5
805.0,13,6.5
810.0,14,7.0
815.0,15,7.5
820.0,23,11.5
825.0,22,11.0
830.0,20,10.0
835.0,16,8.0
840.0,14,7.0
845.0,14,7.0
850.0,21,10.5
855.0,27,13.5
860.0,35,17.5
865.0,38,19.0
870.0,38,19.0
875.0,38,19.0
880.0,32,16.0
885.0,24,12.0
890.0,15,7.5
895.0,14,7.0
900.0,8,4.0
905.0,5,2.5
910.0,5,2.5
915.0,9,4.5
920.0,13,6.5
925.0,20,10.0
930.0,27,13.5
935.0,26,13.0
940.0,22,11.0
945.0,15,7.5
950.0,10,5.0
955.0,8,4.0
960.0,4,2.0
965.0,4,2.0
970.0,9,4.5
975.0,7,3.5
980.0,6,3.0
985.0,4,2.0
990.0,9,4.5
995.0,8,4.0
1000.0,4,2.0
1005.0,3,1.5
1010.0,7,3.5
1015.0,14,7.0
1020.0,16,8.0
1025.0,15,7.5
1030.0,11,5.5
1035.0,13,6.5
1040.0,14,7.0
1045.0,17,8.5
1050.0,11,5.5
1055.0,10,5.0
1060.0,8,4.0
1065.0,7,3.5
1070.0,13,6.5
1075.0,20,10.0
1080.0,26,13.0
1085.0,32,16.0
1090.0,34,17.0
1095.0,38,19.0
1100.0,38,19.0
1105.0,38,19.0
1110.0,38,19.0
1115.0,38,19.0
1120.0,38,19.0
1125.0,38,19.0
1130.0,38,19.0
1135.0,38,19.0
1140.0,38,19.0
1145.0,38,19.0
1150.0,38,19.0
1155.0,38,19.0
1160.0,38,19.0
1165.0,38,19.0
1170.0,38,19.0
1175.0,38,19.0
1180.0,38,19.0
1185.0,38,19.0
1190.0,38,19.0
1195.0,38,19.0
1200.0,38,19.0
1205.0,38,19.0
1210.0,38,19.0
1215.0,38,19.0
1220.0,38,19.0
1225.0,38,19.0
1230.0,38,19.0
1235.0,38,19.0
1240.0,38,19.0
1245.0,38,19.0
1250.0,38,19.0
1255.0,38,19.0
1260.0,38,19.0
1265.0,32,16.0
1270.0,22,11.0
1275.0,17,8.5
1280.0,14,7.0
1285.0,9,4.5
1290.0,8,4.0
1295.0,3,1.5
1300.0,8,4.0
1305.0,8,4.0
1310.0,3,1.5
1315.0,0,0.0
1320.0,6,3.0
1325.0,12,6.0
1330.0,18,9.0
1335.0,25,12.5
1340.0,32,16.0
1345.0,37,18.5
1350.0,38,19.0
1355.0,38,19.0
1360.0,38,19.0
1365.0,38,19.0
1370.0,38,19.0
1375.0,32,16.0
1380.0,22,11.0
1385.0,16,8.0
1390.0,13,6.5
1395.0,14,7.0
1400.0,22,11.0
1405.0,22,11.0
1410.0,18,9.0
1415.0,15,7.5
1420.0,11,5.5
1425.0,8,4.0
1430.0,8,4.0
1435.0,4,2.0
1440.0,8,4.0
1445.0,13,6.5
1450.0,21,10.5
1455.0,21,10.5
1460.0,17,8.5
1465.0,16,8.0
1470.0,13,6.5
1475.0,14,7.0
1480.0,14,7.0
1485.0,14,7.0
1490.0,14,7.0
1495.0,13,6.5
1500.0,15,7.5
1505.0,21,10.5
1510.0,23,11.5
1515.0,21,10.5
1520.0,15,7.5
1525.0,12,6.0
1530.0,14,7.0
1535.0,20,10.0
1540.0,26,13.0
1545.0,32,16.0
1550.0,34,17.0
1555.0,38,19.0
1560.0,38,19.0
1565.0,38,19.0
1570.0,38,19.0
1575.0,32,16.0
1580.0,23,11.5
1585.0,16,8.0
1590.0,13,6.5
1595.0,14,7.0
1600.0,15,7.5
1605.0,13,6.5
1610.0,14,7.0
1615.0,13,6.5
1620.0,15,7.5
1625.0,15,7.5
1630.0,13,6.5
1635.0,13,6.5
1640.0,12,6.0
1645.0,8,4.0
1650.0,8,4.0
1655.0,6,3.0
1660.0,7,3.5
1665.0,13,6.5
1670.0,14,7.0
1675.0,11,5.5
1680.0,12,6.0
1685.0,7,3.5
1690.0,9,4.5
1695.0,13,6.5
1700.0,21,10.5
1705.0,27,13.5
1710.0,31,15.5
1715.0,34,17.0
1720.0,31,15.5
1725.0,23,11.5
1730.0,15,7.5
1735.0,14,7.0
1740.0,14,7.0
1745.0,21,10.5
1750.0,28,14.0
1755.0,27,13.5
1760.0,20,10.0
1765.0,15,7.5
1770.0,12,6.0
1775.0,13,6.5
1780.0,13,6.5
1785.0,9,4.5
1790.0,10,5.0
1795.0,5,2.5
1800.0,9,4.5
1805.0,9,4.5
1810.0,10,5.0
1815.0,8,4.0
1820.0,9,4.5
1825.0,14,7.0
1830.0,21,10.5
1835.0,21,10.5
1840.0,23,11.5
1845.0,16,8.0
1850.0,13,6.5
1855.0,9,4.5
1860.0,9,4.5
1865.0,6,3.0
1870.0,9,4.5
1875.0,14,7.0
1880.0,15,7.5
1885.0,14,7.0
1890.0,13,6.5
1895.0,15,7.5
1900.0,9,4.5
1905.0,7,3.5
1910.0,7,3.5
1915.0,9,4.5
1920.0,14,7.0
1925.0,16,8.0
1930.0,14,7.0
1935.0,13,6.5
1940.0,14,7.0
1945.0,15,7.5
1950.0,23,11.5
1955.0,28,14.0
1960.0,34,17.0
1965.0,38,19.0
1970.0,32,16.0
1975.0,24,12.0
1980.0,16,8.0
1985.0,14,7.0
1990.0,8,4.0
1995.0,5,2.5
2000.0,6,3.0
2005.0,9,4.5
2010.0,9,4.5
2015.0,6,3.0
2020.0,6,3.0
2025.0,3,1.5
2030.0,6,3.0
2035.0,13,6.5
2040.0,15,7.5
2045.0,10,5.0
2050.0,12,6.0
2055.0,14,7.0
2060.0,11,5.5
2065.0,8,4.0
2070.0,4,2.0
2075.0,9,4.5
2080.0,14,7.0
2085.0,15,7.5
2090.0,13,6.5
2095.0,13,6.5
2100.0,14,7.0
2105.0,10,5.0
2110.0,7,3.5
2115.0,4,2.0
2120.0,6,3.0
2125.0,12,6.0
2130.0,14,7.0
2135.0,13,6.5
2140.0,13,6.5
2145.0,13,6.5
2150.0,17,8.5
2155.0,24,12.0
2160.0,30,15.0
2165.0,37,18.5
2170.0,32,16.0
2175.0,23,11.5
2180.0,16,8.0
2185.0,13,6.5
2190.0,14,7.0
2195.0,19,9.5
2200.0,27,13.5
2205.0,33,16.5
2210.0,38,19.0
2215.0,33,16.5
2220.0,24,12.0
2225.0,18,9.0
2230.0,15,7.5
2235.0,9,4.5
2240.0,7,3.5
2245.0,4,2.0
2250.0,8,4.0
2255.0,8,4.0
2260.0,4,2.0
2265.0,4,2.0
2270.0,8,4.0
2275.0,14,7.0
2280.0,21,10.5
2285.0,23,11.5
2290.0,22,11.0
2295.0,17,8.5
2300.0,14,7.0
2305.0,15,7.5
2310.0,21,10.5
2315.0,23,11.5
2320.0,21,10.5
2325.0,16,8.0
2330.0,12,6.0
2335.0,14,7.0
2340.0,17,8.5
2345.0,16,8.0
2350.0,12,6.0
2355.0,11,5.5
2360.0,9,4.5
2365.0,6,3.0
2370.0,4,2.0
2375.0,8,4.0
2380.0,12,6.0
2385.0,13,6.5
2390.0,9,4.5
2395.0,9,4.5
2400.0,12,6.0
2405.0,7,3.5
2410.0,6,3.0
2415.0,4,2.0
2420.0,9,4.5
2425.0,10,5.0
2430.0,7,3.5
2435.0,5,2.5
2440.0,10,5.0
2445.0,9,4.5
2450.0,9,4.5
2455.0,5,2.5
2460.0,8,4.0
2465.0,8,4.0
2470.0,6,3.0
2475.0,3,1.5
2480.0,6,3.0
2485.0,8,4.0
2490.0,5,2.5
2495.0,3,1.5
2500.0,6,3.0
2505.0,12,6.0
2510.0,13,6.5
2515.0,9,4.5
2520.0,8,4.0
2525.0,6,3.0
2530.0,8,4.0
2535.0,8,4.0
2540.0,8,4.0
2545.0,4,2.0
2550.0,9,4.5
2555.0,9,4.5
2560.0,9,4.5
2565.0,6,3.0
2570.0,9,4.5
2575.0,9,4.5
2580.0,9,4.5
2585.0,5,2.5
2590.0,9,4.5
2595.0,7,3.5
2600.0,6,3.0
2605.0,3,1.5
2610.0,10,5.0
2615.0,8,4.0
2620.0,8,4.0
2625.0,5,2.5
2630.0,9,4.5
2635.0,9,4.5
2640.0,7,3.5
2645.0,8,4.0
2650.0,11,5.5
2655.0,15,7.5
2660.0,15,7.5
2665.0,13,6.5
2670.0,14,7.0
2675.0,14,7.0
2680.0,9,4.5
2685.0,7,3.5
2690.0,6,3.0
2695.0,11,5.5
2700.0,7,3.5
2705.0,6,3.0
2710.0,6,3.0
2715.0,8,4.0
2720.0,14,7.0
2725.0,21,10.5
2730.0,23,11.5
2735.0,21,10.5
2740.0,18,9.0
2745.0,14,7.0
2750.0,11,5.5
2755.0,5,2.5
2760.0,7,3.5
2765.0,9,4.5
2770.0,9,4.5
2775.0,5,2.5
2780.0,7,3.5
2785.0,10,5.0
2790.0,8,4.0
2795.0,7,3.5
2800.0,6,3.0
2805.0,10,5.0
2810.0,8,4.0
2815.0,4,2.0
2820.0,4,2.0
2825.0,10,5.0
2830.0,7,3.5
2835.0,5,2.5
2840.0,3,1.5
2845.0,8,4.0
2850.0,9,4.5
2855.0,6,3.0
2860.0,5,2.5
2865.0,2,1.0
2870.0,7,3.5
2875.0,7,3.5
2880.0,5,2.5
2885.0,2,1.0
2890.0,0,0.0
2895.0,7,3.5
2900.0,12,6.0
2905.0,19,9.5
2910.0,24,12.0
2915.0,19,9.5
2920.0,14,7.0
2925.0,11,5.5
2930.0,10,5.0
2935.0,14,7.0
2940.0,15,7.5
2945.0,14,7.0
2950.0,12,6.0
2955.0,10,5.0
2960.0,10,5.0
2965.0,8,4.0
2970.0,4,2.0
2975.0,9,4.5
2980.0,8,4.0
2985.0,3,1.5
2990.0,4,2.0
2995.0,9,4.5
3000.0,14,7.0
3005.0,15,7.5
3010.0,14,7.0
3015.0,11,5.5
3020.0,13,6.5
3025.0,15,7.5
3030.0,15,7.5
3035.0,14,7.0
3040.0,14,7.0
3045.0,14,7.0
3050.0,8,4.0
3055.0,7,3.5
3060.0,6,3.0
3065.0,11,5.5
3070.0,9,4.5
3075.0,6,3.0
3080.0,6,3.0
3085.0,2,1.0
3090.0,8,4.0
3095.0,15,7.5
3100.0,20,10.0
3105.0,29,14.5
3110.0,34,17.0
3115.0,31,15.5
3120.0,24,12.0
3125.0,15,7.5
3130.0,11,5.5
3135.0,7,3.5
3140.0,5,2.5
3145.0,2,1.0
3150.0,5,2.5
3155.0,12,6.0
3160.0,13,6.5
3165.0,11,5.5
3170.0,10,5.0
3175.0,7,3.5
3180.0,7,3.5
3185.0,14,7.0
3190.0,19,9.5
3195.0,26,13.0
3200.0,31,15.5
3205.0,33,16.5
3210.0,35,17.5
3215.0,38,19.0
3220.0,38,19.0
3225.0,38,19.0
3230.0,38,19.0
3235.0,38,19.0
3240.0,38,19.0
3245.0,38,19.0
3250.0,32,16.0
3255.0,22,11.0
3260.0,15,7.5
3265.0,10,5.0
3270.0,5,2.5
3275.0,6,3.0
3280.0,5,2.5
3285.0,10,5.0
3290.0,8,4.0
3295.0,9,4.5
3300.0,6,3.0
3305.0,10,5.0
3310.0,8,4.0
3315.0,7,3.5
3320.0,5,2.5
3325.0,8,4.0
3330.0,8,4.0
3335.0,5,2.5
3340.0,8,4.0
3345.0,11,5.5
3350.0,8,4.0
3355.0,5,2.5
3360.0,4,2.0
3365.0,9,4.5
3370.0,13,6.5
3375.0,20,10.0
3380.0,20,10.0
3385.0,19,9.5
3390.0,13,6.5
3395.0,11,5.5
3400.0,14,7.0
3405.0,19,9.5
3410.0,26,13.0
3415.0,29,14.5
3420.0,25,12.5
3425.0,13,6.5
3430.0,11,5.5
3435.0,14,7.0
3440.0,14,7.0
3445.0,11,5.5
3450.0,12,6.0
3455.0,12,6.0
3460.0,7,3.5
3465.0,5,2.5
3470.0,6,3.0
3475.0,2,1.0
3480.0,6,3.0
3485.0,14,7.0
3490.0,14,7.0
3495.0,11,5.5
3500.0,8,4.0
3505.0,8,4.0
3510.0,6,3.0
3515.0,5,2.5
3520.0,2,1.0
3525.0,6,3.0
3530.0,8,4.0
3535.0,6,3.0
3540.0,6,3.0
3545.0,9,4.5
3550.0,12,6.0
3555.0,8,4.0
3560.0,3,1.5
3565.0,8,4.0
3570.0,13,6.5
3575.0,14,7.0
3580.0,10,5.0
3585.0,9,4.5
3590.0,14,7.0
3595.0,8,4.0
3600.0,6,3.0
3605.0,5,2.5
3610.0,9,4.5
3615.0,9,4.5
3620.0,6,3.0
3625.0,3,1.5
3630.0,3,1.5
3635.0,8,4.0
3640.0,8,4.0
3645.0,5,2.5
3650.0,5,2.5
3655.0,10,5.0
3660.0,9,4.5
3665.0,5,2.5
3670.0,7,3.5
3675.0,8,4.0
3680.0,10,5.0
3685.0,6,3.0
3690.0,6,3.0
3695.0,9,4.5
3700.0,6,3.0
3705.0,4,2.0
3710.0,2,1.0
3715.0,8,4.0
3720.0,8,4.0
3725.0,6,3.0
3730.0,8,4.0
3735.0,9,4.5
3740.0,10,5.0
3745.0,7,3.5
3750.0,8,4.0
3755.0,11,5.5
3760.0,17,8.5
3765.0,17,8.5
3770.0,13,6.5
3775.0,13,6.5
3780.0,9,4.5
3785.0,7,3.5
3790.0,4,2.0
3795.0,3,1.5
3800.0,3,1.5
3805.0,7,3.5
3810.0,9,4.5
3815.0,8,4.0
3820.0,9,4.5
3825.0,2,1.0
3830.0,6,3.0
3835.0,7,3.5
3840.0,5,2.5
3845.0,2,1.0
3850.0,7,3.5
3855.0,7,3.5
3860.0,7,3.5
3865.0,4,2.0
3870.0,2,1.0
3875.0,8,4.0
3880.0,14,7.0
3885.0,16,8.0
3890.0,16,8.0
3895.0,13,6.5
3900.0,13,6.5
3905.0,11,5.5
3910.0,9,4.5
3915.0,7,3.5
3920.0,10,5.0
3925.0,9,4.5
3930.0,8,4.0
3935.0,5,2.5
3940.0,5,2.5
3945.0,8,4.0
3950.0,7,3.5
3955.0,4,2.0
3960.0,2,1.0
3965.0,2,1.0
3970.0,8,4.0
3975.0,7,3.5
3980.0,5,2.5
3985.0,4,2.0
3990.0,8,4.0
3995.0,9,4.5
4000.0,8,4.0
4005.0,4,2.0
4010.0,6,3.0
4015.0,9,4.5
4020.0,5,2.5
4025.0,4,2.0
4030.0,2,1.0
4035.0,7,3.5
4040.0,7,3.5
4045.0,5,2.5
4050.0,5,2.5
4055.0,7,3.5
4060.0,7,3.5
4065.0,7,3.5
4070.0,4,2.0
4075.0,8,4.0
4080.0,7,3.5
4085.0,3,1.5
4090.0,6,3.0
4095.0,9,4.5
4100.0,9,4.5
4105.0,7,3.5
4110.0,6,3.0
4115.0,10,5.0
4120.0,7,3.5
4125.0,6,3.0
4130.0,2,1.0
4135.0,7,3.5
4140.0,7,3.5
4145.0,6,3.0
4150.0,5,2.5
4155.0,10,5.0
4160.0,16,8.0
4165.0,15,7.5
4170.0,13,6.5
4175.0,15,7.5
4180.0,14,7.0
4185.0,10,5.0
4190.0,8,4.0
4195.0,6,3.0
4200.0,7,3.5
4205.0,13,6.5
4210.0,14,7.0
4215.0,10,5.0
4220.0,9,4.5
4225.0,11,5.5
4230.0,13,6.5
4235.0,15,7.5
4240.0,14,7.0
4245.0,15,7.5
4250.0,14,7.0
4255.0,9,4.5
4260.0,6,3.0
4265.0,8,4.0
4270.0,11,5.5
4275.0,16,8.0
4280.0,17,8.5
4285.0,14,7.0
4290.0,13,6.5
4295.0,12,6.0
4300.0,9,4.5
4305.0,5,2.5
4310.0,2,1.0
4315.0,7,3.5
4320.0,7,3.5
4325.0,4,2.0
4330.0,2,1.0
4335.0,6,3.0
4340.0,13,6.5
4345.0,15,7.5
4350.0,11,5.5
4355.0,9,4.5
4360.0,12,6.0
4365.0,9,4.5
4370.0,7,3.5
4375.0,8,4.0
4380.0,10,5.0
4385.0,8,4.0
4390.0,5,2.5
4395.0,5,2.5
4400.0,4,2.0
4405.0,9,4.5
4410.0,11,5.5
4415.0,6,3.0
4420.0,7,3.5
4425.0,10,5.0
4430.0,9,4.5
4435.0,7,3.5
4440.0,7,3.5
4445.0,8,4.0
4450.0,9,4.5
4455.0,5,2.5
4460.0,3,1.5
4465.0,7,3.5
4470.0,7,3.5
4475.0,5,2.5
4480.0,5,2.5
4485.0,8,4.0
4490.0,14,7.0
4495.0,16,8.0
4500.0,13,6.5
4505.0,13,6.5
4510.0,12,6.0
4515.0,9,4.5
4520.0,8,4.0
4525.0,7,3.5
4530.0,9,4.5
4535.0,9,4.5
4540.0,6,3.0
4545.0,8,4.0
4550.0,2,1.0
4555.0,8,4.0
4560.0,10,5.0
4565.0,6,3.0
4570.0,5,2.5
4575.0,2,1.0
4580.0,7,3.5
4585.0,14,7.0
4590.0,16,8.0
4595.0,12,6.0
4600.0,8,4.0
4605.0,6,3.0
4610.0,6,3.0
4615.0,4,2.0
4620.0,4,2.0
4625.0,9,4.5
4630.0,14,7.0
4635.0,14,7.0
4640.0,11,5.5
4645.0,9,4.5
4650.0,5,2.5
4655.0,7,3.5
4660.0,13,6.5
4665.0,19,9.5
4670.0,19,9.5
4675.0,17,8.5
4680.0,15,7.5
4685.0,12,6.0
4690.0,10,5.0
4695.0,8,4.0
4700.0,7,3.5
4705.0,10,5.0
4710.0,8,4.0
4715.0,5,2.5
4720.0,4,2.0
4725.0,7,3.5
4730.0,8,4.0
4735.0,5,2.5
4740.0,2,1.0
4745.0,6,3.0
4750.0,6,3.0
4755.0,5,2.5
4760.0,4,2.0
4765.0,9,4.5
4770.0,10,5.0
4775.0,10,5.0
4780.0,6,3.0
4785.0,9,4.5
4790.0,7,3.5
4795.0,6,3.0
4800.0,4,2.0
4805.0,2,1.0
4810.0,7,3.5
4815.0,7,3.5
4820.0,5,2.5
4825.0,7,3.5
4830.0,10,5.0
4835.0,15,7.5
4840.0,17,8.5
4845.0,14,7.0
4850.0,11,5.5
4855.0,11,5.5
4860.0,9,4.5
4865.0,5,2.5
4870.0,6,3.0
4875.0,10,5.0
4880.0,8,4.0
4885.0,7,3.5
4890.0,4,2.0
4895.0,8,4.0
4900.0,10,5.0
4905.0,5,2.5
4910.0,5,2.5
4915.0,10,5.0
4920.0,9,4.5
4925.0,6,3.0
4930.0,5,2.5
4935.0,10,5.0
4940.0,16,8.0
4945.0,14,7.0
4950.0,13,6.5
4955.0,14,7.0
4960.0,11,5.5
4965.0,9,4.5
4970.0,6,3.0
4975.0,4,2.0
4980.0,9,4.5
4985.0,15,7.5
4990.0,15,7.5
4995.0,12,6.0
5000.0,13,6.5
5005.0,12,6.0
5010.0,7,3.5
5015.0,4,2.0
5020.0,2,1.0
5025.0,6,3.0
5030.0,7,3.5
5035.0,4,2.0
5040.0,2,1.0
5045.0,8,4.0
5050.0,8,4.0
5055.0,4,2.0
5060.0,5,2.5
5065.0,9,4.5
5070.0,7,3.5
5075.0,5,2.5
5080.0,8,4.0
5085.0,9,4.5
5090.0,10,5.0
